District Id,Cases,Week
UP_Sant Kabir Nagar,50,61
UP_Sant Kabir Nagar,19,62
UP_Sant Kabir Nagar,12,63
UP_Sant Kabir Nagar,6,64
UP_Sant Kabir Nagar,4,65
UP_Sant Kabir Nagar,0,66
UP_Sant Kabir Nagar,7,67
UP_Sant Kabir Nagar,1,68
UP_Sant Kabir Nagar,0,69
UP_Sant Kabir Nagar,1,70
UP_Shahjahanpur,0,1
UP_Shahjahanpur,0,2
UP_Shahjahanpur,1,3
UP_Shahjahanpur,0,4
UP_Shahjahanpur,2,5
UP_Shahjahanpur,14,6
UP_Shahjahanpur,3,7
UP_Shahjahanpur,19,8
UP_Shahjahanpur,25,9
UP_Shahjahanpur,27,10
UP_Shahjahanpur,31,11
UP_Shahjahanpur,33,12
UP_Shahjahanpur,31,13
UP_Shahjahanpur,136,14
UP_Shahjahanpur,278,15
UP_Shahjahanpur,518,16
UP_Shahjahanpur,434,17
UP_Shahjahanpur,444,18
UP_Shahjahanpur,509,19
UP_Shahjahanpur,576,20
UP_Shahjahanpur,656,21
UP_Shahjahanpur,673,22
UP_Shahjahanpur,584,23
UP_Shahjahanpur,501,24
UP_Shahjahanpur,262,25
UP_Shahjahanpur,229,26
UP_Shahjahanpur,174,27
UP_Shahjahanpur,114,28
UP_Shahjahanpur,81,29
UP_Shahjahanpur,78,30
UP_Shahjahanpur,113,31
UP_Shahjahanpur,56,32
UP_Shahjahanpur,61,33
UP_Shahjahanpur,52,34
UP_Shahjahanpur,32,35
UP_Shahjahanpur,23,36
UP_Shahjahanpur,38,37
UP_Shahjahanpur,37,38
UP_Shahjahanpur,39,39
UP_Shahjahanpur,39,40
UP_Shahjahanpur,29,41
UP_Shahjahanpur,7,42
UP_Shahjahanpur,9,43
UP_Shahjahanpur,6,44
UP_Shahjahanpur,2,45
UP_Shahjahanpur,11,46
UP_Shahjahanpur,6,47
UP_Shahjahanpur,9,48
UP_Shahjahanpur,10,49
UP_Shahjahanpur,34,50
UP_Shahjahanpur,64,51
UP_Shahjahanpur,265,52
UP_Shahjahanpur,564,53
UP_Shahjahanpur,2227,54
UP_Shahjahanpur,3428,55
UP_Shahjahanpur,3032,56
UP_Shahjahanpur,2328,57
UP_Shahjahanpur,1035,58
UP_Shahjahanpur,211,59
UP_Shahjahanpur,75,60
UP_Shahjahanpur,35,61
UP_Shahjahanpur,24,62
UP_Shahjahanpur,20,63
UP_Shahjahanpur,6,64
UP_Shahjahanpur,6,65
UP_Shahjahanpur,7,66
UP_Shahjahanpur,3,67
UP_Shahjahanpur,0,68
UP_Shahjahanpur,2,69
UP_Shahjahanpur,2,70
UP_Shamli,0,1
UP_Shamli,0,2
UP_Shamli,27,3
UP_Shamli,4,4
UP_Shamli,2,5
UP_Shamli,6,6
UP_Shamli,5,7
UP_Shamli,6,8
UP_Shamli,6,9
UP_Shamli,28,10
UP_Shamli,42,11
UP_Shamli,43,12
UP_Shamli,22,13
UP_Shamli,70,14
UP_Shamli,127,15
UP_Shamli,74,16
UP_Shamli,109,17
UP_Shamli,99,18
UP_Shamli,110,19
UP_Shamli,208,20
UP_Shamli,277,21
UP_Shamli,397,22
UP_Shamli,343,23
UP_Shamli,288,24
UP_Shamli,150,25
UP_Shamli,191,26
UP_Shamli,146,27
UP_Shamli,86,28
UP_Shamli,43,29
UP_Shamli,71,30
UP_Shamli,68,31
UP_Shamli,141,32
UP_Shamli,122,33
UP_Shamli,85,34
UP_Shamli,79,35
UP_Shamli,91,36
UP_Shamli,34,37
UP_Shamli,36,38
UP_Shamli,40,39
UP_Shamli,15,40
UP_Shamli,17,41
UP_Shamli,6,42
UP_Shamli,16,43
UP_Shamli,2,44
UP_Shamli,0,45
UP_Shamli,5,46
UP_Shamli,12,47
UP_Shamli,17,48
UP_Shamli,3,49
UP_Shamli,16,50
UP_Shamli,71,51
UP_Shamli,165,52
UP_Shamli,399,53
UP_Shamli,1300,54
UP_Shamli,1727,55
UP_Shamli,2113,56
UP_Shamli,1820,57
UP_Shamli,847,58
UP_Shamli,455,59
UP_Shamli,182,60
UP_Shamli,79,61
UP_Shamli,50,62
UP_Shamli,27,63
UP_Shamli,17,64
UP_Shamli,4,65
UP_Shamli,0,66
UP_Shamli,4,67
UP_Shamli,4,68
UP_Shamli,1,69
UP_Shamli,0,70
UP_Shrawasti,0,1
UP_Shrawasti,0,2
UP_Shrawasti,6,3
UP_Shrawasti,3,4
UP_Shrawasti,5,5
UP_Shrawasti,15,6
UP_Shrawasti,0,7
UP_Shrawasti,13,8
UP_Shrawasti,5,9
UP_Shrawasti,5,10
UP_Shrawasti,6,11
UP_Shrawasti,13,12
UP_Shrawasti,13,13
UP_Shrawasti,16,14
UP_Shrawasti,5,15
UP_Shrawasti,60,16
UP_Shrawasti,83,17
UP_Shrawasti,152,18
UP_Shrawasti,142,19
UP_Shrawasti,99,20
UP_Shrawasti,112,21
UP_Shrawasti,99,22
UP_Shrawasti,48,23
UP_Shrawasti,70,24
UP_Shrawasti,70,25
UP_Shrawasti,41,26
UP_Shrawasti,54,27
UP_Shrawasti,20,28
UP_Shrawasti,27,29
UP_Shrawasti,19,30
UP_Shrawasti,15,31
UP_Shrawasti,19,32
UP_Shrawasti,29,33
UP_Shrawasti,28,34
UP_Shrawasti,15,35
UP_Shrawasti,21,36
UP_Shrawasti,25,37
UP_Shrawasti,23,38
UP_Shrawasti,24,39
UP_Shrawasti,13,40
UP_Shrawasti,19,41
UP_Shrawasti,2,42
UP_Shrawasti,1,43
UP_Shrawasti,1,44
UP_Shrawasti,0,45
UP_Shrawasti,4,46
UP_Shrawasti,1,47
UP_Shrawasti,0,48
UP_Shrawasti,7,49
UP_Shrawasti,11,50
UP_Shrawasti,16,51
UP_Shrawasti,55,52
UP_Shrawasti,276,53
UP_Shrawasti,599,54
UP_Shrawasti,662,55
UP_Shrawasti,566,56
UP_Shrawasti,527,57
UP_Shrawasti,207,58
UP_Shrawasti,144,59
UP_Shrawasti,44,60
UP_Shrawasti,32,61
UP_Shrawasti,11,62
UP_Shrawasti,9,63
UP_Shrawasti,4,64
UP_Shrawasti,2,65
UP_Shrawasti,0,66
UP_Shrawasti,0,67
UP_Shrawasti,0,68
UP_Shrawasti,1,69
UP_Shrawasti,1,70
UP_Siddharthnagar,0,1
UP_Siddharthnagar,0,2
UP_Siddharthnagar,2,3
UP_Siddharthnagar,19,4
UP_Siddharthnagar,21,5
UP_Siddharthnagar,37,6
UP_Siddharthnagar,30,7
UP_Siddharthnagar,36,8
UP_Siddharthnagar,28,9
UP_Siddharthnagar,16,10
UP_Siddharthnagar,49,11
UP_Siddharthnagar,36,12
UP_Siddharthnagar,28,13
UP_Siddharthnagar,69,14
UP_Siddharthnagar,174,15
UP_Siddharthnagar,290,16
UP_Siddharthnagar,288,17
UP_Siddharthnagar,476,18
UP_Siddharthnagar,275,19
UP_Siddharthnagar,309,20
UP_Siddharthnagar,212,21
UP_Siddharthnagar,227,22
UP_Siddharthnagar,258,23
UP_Siddharthnagar,152,24
UP_Siddharthnagar,179,25
UP_Siddharthnagar,179,26
UP_Siddharthnagar,171,27
UP_Siddharthnagar,107,28
UP_Siddharthnagar,69,29
UP_Siddharthnagar,61,30
UP_Siddharthnagar,40,31
UP_Siddharthnagar,48,32
UP_Siddharthnagar,31,33
UP_Siddharthnagar,16,34
UP_Siddharthnagar,11,35
UP_Siddharthnagar,18,36
UP_Siddharthnagar,13,37
UP_Siddharthnagar,19,38
UP_Siddharthnagar,49,39
UP_Siddharthnagar,13,40
UP_Siddharthnagar,25,41
UP_Siddharthnagar,7,42
UP_Siddharthnagar,0,43
UP_Siddharthnagar,2,44
UP_Siddharthnagar,1,45
UP_Siddharthnagar,1,46
UP_Siddharthnagar,0,47
UP_Siddharthnagar,0,48
UP_Siddharthnagar,7,49
UP_Siddharthnagar,25,50
UP_Siddharthnagar,55,51
UP_Siddharthnagar,170,52
UP_Siddharthnagar,401,53
UP_Siddharthnagar,1041,54
UP_Siddharthnagar,873,55
UP_Siddharthnagar,1083,56
UP_Siddharthnagar,681,57
UP_Siddharthnagar,368,58
UP_Siddharthnagar,306,59
UP_Siddharthnagar,151,60
UP_Siddharthnagar,68,61
UP_Siddharthnagar,34,62
UP_Siddharthnagar,13,63
UP_Siddharthnagar,13,64
UP_Siddharthnagar,7,65
UP_Siddharthnagar,5,66
UP_Siddharthnagar,2,67
UP_Siddharthnagar,0,68
UP_Siddharthnagar,5,69
UP_Siddharthnagar,3,70
UP_Sitapur,0,1
UP_Sitapur,0,2
UP_Sitapur,20,3
UP_Sitapur,2,4
UP_Sitapur,10,5
UP_Sitapur,13,6
UP_Sitapur,2,7
UP_Sitapur,3,8
UP_Sitapur,2,9
UP_Sitapur,6,10
UP_Sitapur,11,11
UP_Sitapur,2,12
UP_Sitapur,27,13
UP_Sitapur,28,14
UP_Sitapur,89,15
UP_Sitapur,320,16
UP_Sitapur,275,17
UP_Sitapur,321,18
UP_Sitapur,489,19
UP_Sitapur,375,20
UP_Sitapur,424,21
UP_Sitapur,477,22
UP_Sitapur,384,23
UP_Sitapur,197,24
UP_Sitapur,171,25
UP_Sitapur,208,26
UP_Sitapur,175,27
UP_Sitapur,153,28
UP_Sitapur,80,29
UP_Sitapur,102,30
UP_Sitapur,156,31
UP_Sitapur,55,32
UP_Sitapur,57,33
UP_Sitapur,36,34
UP_Sitapur,36,35
UP_Sitapur,51,36
UP_Sitapur,47,37
UP_Sitapur,43,38
UP_Sitapur,37,39
UP_Sitapur,6,40
UP_Sitapur,12,41
UP_Sitapur,15,42
UP_Sitapur,6,43
UP_Sitapur,11,44
UP_Sitapur,2,45
UP_Sitapur,10,46
UP_Sitapur,4,47
UP_Sitapur,2,48
UP_Sitapur,4,49
UP_Sitapur,22,50
UP_Sitapur,91,51
UP_Sitapur,272,52
UP_Sitapur,960,53
UP_Sitapur,1805,54
UP_Sitapur,1327,55
UP_Sitapur,1101,56
UP_Sitapur,1170,57
UP_Sitapur,384,58
UP_Sitapur,187,59
UP_Sitapur,61,60
UP_Sitapur,48,61
UP_Sitapur,17,62
UP_Sitapur,38,63
UP_Sitapur,5,64
UP_Sitapur,8,65
UP_Sitapur,31,66
UP_Sitapur,2,67
UP_Sitapur,2,68
UP_Sitapur,2,69
UP_Sitapur,1,70
UP_Sonbhadra,0,1
UP_Sonbhadra,0,2
UP_Sonbhadra,0,3
UP_Sonbhadra,0,4
UP_Sonbhadra,1,5
UP_Sonbhadra,2,6
UP_Sonbhadra,5,7
UP_Sonbhadra,6,8
UP_Sonbhadra,16,9
UP_Sonbhadra,1,10
UP_Sonbhadra,5,11
UP_Sonbhadra,11,12
UP_Sonbhadra,31,13
UP_Sonbhadra,205,14
UP_Sonbhadra,128,15
UP_Sonbhadra,178,16
UP_Sonbhadra,242,17
UP_Sonbhadra,250,18
UP_Sonbhadra,133,19
UP_Sonbhadra,295,20
UP_Sonbhadra,293,21
UP_Sonbhadra,407,22
UP_Sonbhadra,248,23
UP_Sonbhadra,232,24
UP_Sonbhadra,254,25
UP_Sonbhadra,216,26
UP_Sonbhadra,234,27
UP_Sonbhadra,186,28
UP_Sonbhadra,210,29
UP_Sonbhadra,166,30
UP_Sonbhadra,173,31
UP_Sonbhadra,160,32
UP_Sonbhadra,217,33
UP_Sonbhadra,179,34
UP_Sonbhadra,124,35
UP_Sonbhadra,89,36
UP_Sonbhadra,65,37
UP_Sonbhadra,64,38
UP_Sonbhadra,45,39
UP_Sonbhadra,32,40
UP_Sonbhadra,13,41
UP_Sonbhadra,29,42
UP_Sonbhadra,15,43
UP_Sonbhadra,19,44
UP_Sonbhadra,8,45
UP_Sonbhadra,10,46
UP_Sonbhadra,9,47
UP_Sonbhadra,5,48
UP_Sonbhadra,15,49
UP_Sonbhadra,40,50
UP_Sonbhadra,69,51
UP_Sonbhadra,348,52
UP_Sonbhadra,1722,53
UP_Sonbhadra,2676,54
UP_Sonbhadra,2714,55
UP_Sonbhadra,2038,56
UP_Sonbhadra,1039,57
UP_Sonbhadra,599,58
UP_Sonbhadra,306,59
UP_Sonbhadra,90,60
UP_Sonbhadra,58,61
UP_Sonbhadra,16,62
UP_Sonbhadra,6,63
UP_Sonbhadra,4,64
UP_Sonbhadra,4,65
UP_Sonbhadra,9,66
UP_Sonbhadra,5,67
UP_Sonbhadra,5,68
UP_Sonbhadra,0,69
UP_Sonbhadra,2,70
UP_Sultanpur,0,1
UP_Sultanpur,0,2
UP_Sultanpur,3,3
UP_Sultanpur,1,4
UP_Sultanpur,16,5
UP_Sultanpur,40,6
UP_Sultanpur,20,7
UP_Sultanpur,20,8
UP_Sultanpur,14,9
UP_Sultanpur,55,10
UP_Sultanpur,18,11
UP_Sultanpur,19,12
UP_Sultanpur,25,13
UP_Sultanpur,153,14
UP_Sultanpur,134,15
UP_Sultanpur,251,16
UP_Sultanpur,304,17
UP_Sultanpur,544,18
UP_Sultanpur,250,19
UP_Sultanpur,197,20
UP_Sultanpur,252,21
UP_Sultanpur,363,22
UP_Sultanpur,274,23
UP_Sultanpur,191,24
UP_Sultanpur,211,25
UP_Sultanpur,214,26
UP_Sultanpur,189,27
UP_Sultanpur,161,28
UP_Sultanpur,108,29
UP_Sultanpur,123,30
UP_Sultanpur,117,31
UP_Sultanpur,73,32
UP_Sultanpur,120,33
UP_Sultanpur,66,34
UP_Sultanpur,72,35
UP_Sultanpur,133,36
UP_Sultanpur,83,37
UP_Sultanpur,77,38
UP_Sultanpur,85,39
UP_Sultanpur,26,40
UP_Sultanpur,31,41
UP_Sultanpur,15,42
UP_Sultanpur,7,43
UP_Sultanpur,6,44
UP_Sultanpur,6,45
UP_Sultanpur,7,46
UP_Sultanpur,6,47
UP_Sultanpur,3,48
UP_Sultanpur,14,49
UP_Sultanpur,42,50
UP_Sultanpur,75,51
UP_Sultanpur,334,52
UP_Sultanpur,1422,53
UP_Sultanpur,3096,54
UP_Sultanpur,2214,55
UP_Sultanpur,1122,56
UP_Sultanpur,754,57
UP_Sultanpur,484,58
UP_Sultanpur,115,59
UP_Sultanpur,85,60
UP_Sultanpur,50,61
UP_Sultanpur,31,62
UP_Sultanpur,13,63
UP_Sultanpur,8,64
UP_Sultanpur,18,65
UP_Sultanpur,44,66
UP_Sultanpur,7,67
UP_Sultanpur,6,68
UP_Sultanpur,8,69
UP_Sultanpur,2,70
UP_Unnao,0,1
UP_Unnao,0,2
UP_Unnao,3,3
UP_Unnao,1,4
UP_Unnao,2,5
UP_Unnao,16,6
UP_Unnao,11,7
UP_Unnao,14,8
UP_Unnao,34,9
UP_Unnao,34,10
UP_Unnao,41,11
UP_Unnao,42,12
UP_Unnao,105,13
UP_Unnao,150,14
UP_Unnao,145,15
UP_Unnao,199,16
UP_Unnao,319,17
UP_Unnao,216,18
UP_Unnao,303,19
UP_Unnao,414,20
UP_Unnao,286,21
UP_Unnao,437,22
UP_Unnao,282,23
UP_Unnao,254,24
UP_Unnao,230,25
UP_Unnao,165,26
UP_Unnao,133,27
UP_Unnao,69,28
UP_Unnao,102,29
UP_Unnao,80,30
UP_Unnao,64,31
UP_Unnao,63,32
UP_Unnao,66,33
UP_Unnao,114,34
UP_Unnao,69,35
UP_Unnao,56,36
UP_Unnao,45,37
UP_Unnao,31,38
UP_Unnao,35,39
UP_Unnao,25,40
UP_Unnao,15,41
UP_Unnao,5,42
UP_Unnao,2,43
UP_Unnao,7,44
UP_Unnao,3,45
UP_Unnao,9,46
UP_Unnao,4,47
UP_Unnao,4,48
UP_Unnao,18,49
UP_Unnao,70,50
UP_Unnao,142,51
UP_Unnao,298,52
UP_Unnao,766,53
UP_Unnao,2413,54
UP_Unnao,2683,55
UP_Unnao,2388,56
UP_Unnao,780,57
UP_Unnao,425,58
UP_Unnao,192,59
UP_Unnao,84,60
UP_Unnao,47,61
UP_Unnao,20,62
UP_Unnao,70,63
UP_Unnao,12,64
UP_Unnao,9,65
UP_Unnao,12,66
UP_Unnao,8,67
UP_Unnao,5,68
UP_Unnao,1,69
UP_Unnao,4,70
UP_Varanasi,0,1
UP_Varanasi,0,2
UP_Varanasi,61,3
UP_Varanasi,21,4
UP_Varanasi,14,5
UP_Varanasi,40,6
UP_Varanasi,39,7
UP_Varanasi,62,8
UP_Varanasi,41,9
UP_Varanasi,53,10
UP_Varanasi,98,11
UP_Varanasi,181,12
UP_Varanasi,209,13
UP_Varanasi,443,14
UP_Varanasi,720,15
UP_Varanasi,1032,16
UP_Varanasi,1301,17
UP_Varanasi,1178,18
UP_Varanasi,1166,19
UP_Varanasi,1146,20
UP_Varanasi,1404,21
UP_Varanasi,1329,22
UP_Varanasi,1385,23
UP_Varanasi,1335,24
UP_Varanasi,1272,25
UP_Varanasi,984,26
UP_Varanasi,963,27
UP_Varanasi,614,28
UP_Varanasi,590,29
UP_Varanasi,557,30
UP_Varanasi,488,31
UP_Varanasi,594,32
UP_Varanasi,681,33
UP_Varanasi,704,34
UP_Varanasi,671,35
UP_Varanasi,498,36
UP_Varanasi,423,37
UP_Varanasi,382,38
UP_Varanasi,368,39
UP_Varanasi,176,40
UP_Varanasi,118,41
UP_Varanasi,64,42
UP_Varanasi,61,43
UP_Varanasi,36,44
UP_Varanasi,28,45
UP_Varanasi,30,46
UP_Varanasi,37,47
UP_Varanasi,39,48
UP_Varanasi,144,49
UP_Varanasi,277,50
UP_Varanasi,985,51
UP_Varanasi,4725,52
UP_Varanasi,12045,53
UP_Varanasi,14995,54
UP_Varanasi,12222,55
UP_Varanasi,7267,56
UP_Varanasi,4897,57
UP_Varanasi,2177,58
UP_Varanasi,1146,59
UP_Varanasi,391,60
UP_Varanasi,182,61
UP_Varanasi,108,62
UP_Varanasi,91,63
UP_Varanasi,64,64
UP_Varanasi,43,65
UP_Varanasi,31,66
UP_Varanasi,23,67
UP_Varanasi,17,68
UP_Varanasi,22,69
UP_Varanasi,11,70
UT_Almora,0,1
UT_Almora,0,2
UT_Almora,1,3
UT_Almora,0,4
UT_Almora,1,5
UT_Almora,5,6
UT_Almora,38,7
UT_Almora,28,8
UT_Almora,1,9
UT_Almora,63,10
UT_Almora,39,11
UT_Almora,16,12
UT_Almora,9,13
UT_Almora,10,14
UT_Almora,53,15
UT_Almora,42,16
UT_Almora,16,17
UT_Almora,55,18
UT_Almora,42,19
UT_Almora,206,20
UT_Almora,214,21
UT_Almora,118,22
UT_Almora,219,23
UT_Almora,389,24
UT_Almora,76,25
UT_Almora,23,26
UT_Almora,150,27
UT_Almora,87,28
UT_Almora,48,29
UT_Almora,120,30
UT_Almora,139,31
UT_Almora,102,32
UT_Almora,103,33
UT_Almora,210,34
UT_Almora,167,35
UT_Almora,185,36
UT_Almora,149,37
UT_Almora,50,38
UT_Almora,67,39
UT_Almora,77,40
UT_Almora,29,41
UT_Almora,0,42
UT_Almora,7,43
UT_Almora,3,44
UT_Almora,2,45
UT_Almora,1,46
UT_Almora,3,47
UT_Almora,7,48
UT_Almora,14,49
UT_Almora,13,50
UT_Almora,19,51
UT_Almora,68,52
UT_Almora,295,53
UT_Almora,624,54
UT_Almora,1087,55
UT_Almora,1526,56
UT_Almora,1590,57
UT_Almora,1467,58
UT_Almora,959,59
UT_Almora,554,60
UT_Almora,270,61
UT_Almora,135,62
UT_Almora,92,63
UT_Almora,48,64
UT_Almora,27,65
UT_Almora,15,66
UT_Almora,11,67
UT_Almora,36,68
UT_Almora,15,69
UT_Almora,6,70
UT_Bageshwar,0,1
UT_Bageshwar,0,2
UT_Bageshwar,0,3
UT_Bageshwar,0,4
UT_Bageshwar,0,5
UT_Bageshwar,11,6
UT_Bageshwar,10,7
UT_Bageshwar,11,8
UT_Bageshwar,13,9
UT_Bageshwar,19,10
UT_Bageshwar,22,11
UT_Bageshwar,11,12
UT_Bageshwar,1,13
UT_Bageshwar,2,14
UT_Bageshwar,3,15
UT_Bageshwar,35,16
UT_Bageshwar,32,17
UT_Bageshwar,14,18
UT_Bageshwar,17,19
UT_Bageshwar,68,20
UT_Bageshwar,40,21
UT_Bageshwar,65,22
UT_Bageshwar,155,23
UT_Bageshwar,66,24
UT_Bageshwar,64,25
UT_Bageshwar,110,26
UT_Bageshwar,54,27
UT_Bageshwar,60,28
UT_Bageshwar,55,29
UT_Bageshwar,59,30
UT_Bageshwar,50,31
UT_Bageshwar,67,32
UT_Bageshwar,43,33
UT_Bageshwar,88,34
UT_Bageshwar,111,35
UT_Bageshwar,86,36
UT_Bageshwar,41,37
UT_Bageshwar,31,38
UT_Bageshwar,11,39
UT_Bageshwar,14,40
UT_Bageshwar,3,41
UT_Bageshwar,2,42
UT_Bageshwar,1,43
UT_Bageshwar,0,44
UT_Bageshwar,2,45
UT_Bageshwar,1,46
UT_Bageshwar,2,47
UT_Bageshwar,5,48
UT_Bageshwar,2,49
UT_Bageshwar,3,50
UT_Bageshwar,27,51
UT_Bageshwar,39,52
UT_Bageshwar,79,53
UT_Bageshwar,121,54
UT_Bageshwar,526,55
UT_Bageshwar,1057,56
UT_Bageshwar,529,57
UT_Bageshwar,976,58
UT_Bageshwar,444,59
UT_Bageshwar,143,60
UT_Bageshwar,89,61
UT_Bageshwar,46,62
UT_Bageshwar,17,63
UT_Bageshwar,20,64
UT_Bageshwar,6,65
UT_Bageshwar,8,66
UT_Bageshwar,4,67
UT_Bageshwar,10,68
UT_Bageshwar,8,69
UT_Bageshwar,24,70
UT_Chamoli,0,1
UT_Chamoli,0,2
UT_Chamoli,0,3
UT_Chamoli,0,4
UT_Chamoli,0,5
UT_Chamoli,1,6
UT_Chamoli,10,7
UT_Chamoli,22,8
UT_Chamoli,10,9
UT_Chamoli,11,10
UT_Chamoli,17,11
UT_Chamoli,5,12
UT_Chamoli,1,13
UT_Chamoli,4,14
UT_Chamoli,1,15
UT_Chamoli,10,16
UT_Chamoli,20,17
UT_Chamoli,57,18
UT_Chamoli,63,19
UT_Chamoli,98,20
UT_Chamoli,68,21
UT_Chamoli,114,22
UT_Chamoli,223,23
UT_Chamoli,201,24
UT_Chamoli,155,25
UT_Chamoli,212,26
UT_Chamoli,159,27
UT_Chamoli,206,28
UT_Chamoli,132,29
UT_Chamoli,224,30
UT_Chamoli,248,31
UT_Chamoli,181,32
UT_Chamoli,183,33
UT_Chamoli,207,34
UT_Chamoli,239,35
UT_Chamoli,174,36
UT_Chamoli,90,37
UT_Chamoli,41,38
UT_Chamoli,33,39
UT_Chamoli,22,40
UT_Chamoli,13,41
UT_Chamoli,4,42
UT_Chamoli,6,43
UT_Chamoli,14,44
UT_Chamoli,11,45
UT_Chamoli,3,46
UT_Chamoli,2,47
UT_Chamoli,1,48
UT_Chamoli,1,49
UT_Chamoli,18,50
UT_Chamoli,11,51
UT_Chamoli,37,52
UT_Chamoli,114,53
UT_Chamoli,471,54
UT_Chamoli,1034,55
UT_Chamoli,1662,56
UT_Chamoli,1510,57
UT_Chamoli,1821,58
UT_Chamoli,1196,59
UT_Chamoli,448,60
UT_Chamoli,144,61
UT_Chamoli,53,62
UT_Chamoli,35,63
UT_Chamoli,26,64
UT_Chamoli,20,65
UT_Chamoli,5,66
UT_Chamoli,9,67
UT_Chamoli,9,68
UT_Chamoli,23,69
UT_Chamoli,14,70
UT_Champawat,0,1
UT_Champawat,0,2
UT_Champawat,0,3
UT_Champawat,0,4
UT_Champawat,0,5
UT_Champawat,7,6
UT_Champawat,1,7
UT_Champawat,37,8
UT_Champawat,3,9
UT_Champawat,0,10
UT_Champawat,5,11
UT_Champawat,6,12
UT_Champawat,6,13
UT_Champawat,9,14
UT_Champawat,22,15
UT_Champawat,27,16
UT_Champawat,21,17
UT_Champawat,53,18
UT_Champawat,41,19
UT_Champawat,47,20
UT_Champawat,113,21
UT_Champawat,113,22
UT_Champawat,110,23
UT_Champawat,104,24
UT_Champawat,166,25
UT_Champawat,89,26
UT_Champawat,111,27
UT_Champawat,52,28
UT_Champawat,41,29
UT_Champawat,32,30
UT_Champawat,38,31
UT_Champawat,41,32
UT_Champawat,112,33
UT_Champawat,77,34
UT_Champawat,60,35
UT_Champawat,101,36
UT_Champawat,68,37
UT_Champawat,69,38
UT_Champawat,51,39
UT_Champawat,13,40
UT_Champawat,8,41
UT_Champawat,2,42
UT_Champawat,4,43
UT_Champawat,2,44
UT_Champawat,3,45
UT_Champawat,2,46
UT_Champawat,1,47
UT_Champawat,1,48
UT_Champawat,1,49
UT_Champawat,3,50
UT_Champawat,7,51
UT_Champawat,27,52
UT_Champawat,185,53
UT_Champawat,648,54
UT_Champawat,805,55
UT_Champawat,1608,56
UT_Champawat,915,57
UT_Champawat,791,58
UT_Champawat,336,59
UT_Champawat,103,60
UT_Champawat,101,61
UT_Champawat,72,62
UT_Champawat,47,63
UT_Champawat,25,64
UT_Champawat,14,65
UT_Champawat,7,66
UT_Champawat,10,67
UT_Champawat,8,68
UT_Champawat,3,69
UT_Champawat,11,70
UT_Dehradun,0,1
UT_Dehradun,0,2
UT_Dehradun,33,3
UT_Dehradun,1,4
UT_Dehradun,10,5
UT_Dehradun,19,6
UT_Dehradun,122,7
UT_Dehradun,173,8
UT_Dehradun,103,9
UT_Dehradun,139,10
UT_Dehradun,67,11
UT_Dehradun,75,12
UT_Dehradun,94,13
UT_Dehradun,213,14
UT_Dehradun,342,15
UT_Dehradun,295,16
UT_Dehradun,311,17
UT_Dehradun,382,18
UT_Dehradun,540,19
UT_Dehradun,897,20
UT_Dehradun,1325,21
UT_Dehradun,1821,22
UT_Dehradun,3315,23
UT_Dehradun,2062,24
UT_Dehradun,1135,25
UT_Dehradun,1502,26
UT_Dehradun,1016,27
UT_Dehradun,683,28
UT_Dehradun,575,29
UT_Dehradun,718,30
UT_Dehradun,919,31
UT_Dehradun,1033,32
UT_Dehradun,1122,33
UT_Dehradun,1414,34
UT_Dehradun,1625,35
UT_Dehradun,1286,36
UT_Dehradun,1267,37
UT_Dehradun,836,38
UT_Dehradun,652,39
UT_Dehradun,505,40
UT_Dehradun,408,41
UT_Dehradun,230,42
UT_Dehradun,196,43
UT_Dehradun,116,44
UT_Dehradun,116,45
UT_Dehradun,164,46
UT_Dehradun,113,47
UT_Dehradun,108,48
UT_Dehradun,222,49
UT_Dehradun,513,50
UT_Dehradun,1046,51
UT_Dehradun,2420,52
UT_Dehradun,5851,53
UT_Dehradun,9710,54
UT_Dehradun,14639,55
UT_Dehradun,20698,56
UT_Dehradun,13929,57
UT_Dehradun,5975,58
UT_Dehradun,3113,59
UT_Dehradun,1407,60
UT_Dehradun,776,61
UT_Dehradun,487,62
UT_Dehradun,364,63
UT_Dehradun,494,64
UT_Dehradun,105,65
UT_Dehradun,69,66
UT_Dehradun,50,67
UT_Dehradun,78,68
UT_Dehradun,47,69
UT_Dehradun,51,70
UT_Haridwar,0,1
UT_Haridwar,0,2
UT_Haridwar,7,3
UT_Haridwar,1,4
UT_Haridwar,0,5
UT_Haridwar,7,6
UT_Haridwar,37,7
UT_Haridwar,57,8
UT_Haridwar,96,9
UT_Haridwar,55,10
UT_Haridwar,54,11
UT_Haridwar,5,12
UT_Haridwar,29,13
UT_Haridwar,135,14
UT_Haridwar,621,15
UT_Haridwar,355,16
UT_Haridwar,526,17
UT_Haridwar,951,18
UT_Haridwar,620,19
UT_Haridwar,899,20
UT_Haridwar,978,21
UT_Haridwar,987,22
UT_Haridwar,1668,23
UT_Haridwar,820,24
UT_Haridwar,729,25
UT_Haridwar,596,26
UT_Haridwar,330,27
UT_Haridwar,230,28
UT_Haridwar,206,29
UT_Haridwar,233,30
UT_Haridwar,244,31
UT_Haridwar,204,32
UT_Haridwar,336,33
UT_Haridwar,318,34
UT_Haridwar,396,35
UT_Haridwar,257,36
UT_Haridwar,263,37
UT_Haridwar,191,38
UT_Haridwar,197,39
UT_Haridwar,156,40
UT_Haridwar,104,41
UT_Haridwar,78,42
UT_Haridwar,55,43
